"moniker","time","Angry","EmotionChronometry","Enthusiastic","Happy_e","Irritated","MWoccur","Nervous","Pleased","Relaxed","Sad","Stressed"
"75",2.3,1,20,4,7,1,0,1,5,7,1,1
"75",2.4,1,5,7,7,1,0,1,7,7,1,1
"75",2.5,1,1,6,7,1,1,1,5,7,1,1
"75",3.1,1,20,5,5,1,1,1,4,5,1,4
"75",3.2,1,35,5,4,1,0,1,4,3,1,5
"75",3.3,1,45,5,7,1,0,1,7,6,1,1
"75",3.4,1,1,6,6,1,0,1,6,6,1,1
"75",3.5,1,20,5,6,1,1,1,6,7,1,1
"75",4.1,2,1,3,3,1,1,1,2,4,1,4
"75",4.2,1,1,7,7,1,1,1,7,7,1,1
"75",4.3,1,1,6,6,1,0,1,6,5,1,1
"75",4.4,1,1,3,3,5,0,1,4,3,1,6
"75",4.5,1,25,6,6,1,0,1,7,7,1,1
"75",5.1,1,35,4,4,1,0,1,5,5,1,1
"75",5.2,1,5,7,7,1,0,1,7,7,1,1
"75",5.3,1,45,4,6,1,0,1,7,7,1,1
"75",5.4,1,20,4,6,1,0,1,5,7,1,1
"75",5.5,1,45,5,6,1,0,1,5,7,1,1
"75",6.1,1,40,6,6,1,0,1,7,5,1,1
"75",6.2,1,40,7,6,1,0,1,6,6,1,1
"75",6.3,1,1,7,7,1,0,1,7,7,1,1
"75",6.4,1,30,7,6,1,1,1,7,7,1,1
"75",6.5,1,1,7,7,1,0,1,7,7,1,1
"75",7.1,1,20,7,7,1,0,1,7,7,1,1
"75",7.2,1,1,6,6,1,0,1,7,5,1,1
"75",7.3,1,1,7,7,1,0,1,7,7,1,1
"75",7.4,1,1,4,4,1,0,1,4,7,1,1
"75",7.5,1,30,6,7,1,0,1,5,7,1,1
"75",8.1,1,1,7,7,1,0,1,7,7,1,1
"75",8.2,1,1,1,1,1,1,5,1,1,4,5
"75",8.3,1,20,5,7,1,0,1,7,7,1,1
"75",8.4,1,25,4,6,1,0,1,5,5,1,1
"75",8.5,1,1,3,5,1,0,1,4,6,1,1
"75",9.1,1,1,7,7,1,0,1,7,7,1,1
"75",9.2,1,20,5,7,1,0,1,5,7,1,1
"75",9.3,1,25,4,6,1,1,1,6,7,1,1
"75",9.4,1,25,5,4,1,0,1,5,6,1,1
"75",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",10.1,1,25,5,7,1,0,1,5,7,1,1
"75",10.2,1,1,4,6,1,0,1,7,7,1,1
"75",10.3,1,25,4,5,1,0,1,5,5,1,1
"75",10.4,1,35,6,7,1,0,1,7,7,1,1
"75",10.5,1,1,4,5,4,0,1,4,6,1,1
"75",11.1,1,1,7,7,1,0,1,7,7,1,1
"75",11.2,1,1,7,7,1,1,1,7,7,1,1
"75",11.3,1,25,3,5,4,0,1,5,3,1,5
"75",11.4,1,45,7,7,1,0,1,7,7,1,1
"75",11.5,1,1,4,7,1,1,1,6,5,1,1
"75",12.1,1,1,7,7,1,1,1,7,7,1,1
"75",12.2,5,1,1,3,6,0,1,1,4,1,6
"75",12.3,1,25,5,6,1,0,1,6,5,1,1
"75",12.4,1,30,4,4,1,0,1,5,4,1,3
"75",12.5,7,30,1,1,7,0,1,1,1,7,7
"75",13.1,1,1,4,5,1,0,1,5,4,1,1
"75",13.2,1,65,1,4,5,0,1,2,4,1,1
"75",13.3,1,25,7,7,1,0,1,7,7,1,1
"75",13.4,1,50,5,6,1,0,1,6,5,1,1
"75",13.5,1,20,7,7,1,0,1,7,7,1,1
"75",14.1,1,1,7,7,1,1,1,7,7,1,1
"75",14.2,1,20,7,7,1,0,1,7,7,1,2
"75",14.3,1,35,7,7,1,0,1,7,7,1,1
"75",14.4,1,30,7,7,1,0,1,7,7,1,1
"75",14.5,1,1,7,7,1,0,1,7,7,1,1
"76",1.1,1,45,3,4,2,1,2,4,5,2,4
"76",1.2,1,60,5,5,1,1,1,5,5,1,2
"76",1.3,1,30,4,5,1,0,1,4,3,3,3
"76",1.4,1,1,5,4,2,1,2,5,4,1,3
"76",1.5,1,45,5,5,2,1,1,3,4,2,3
"76",2.1,1,90,4,4,2,0,2,5,2,2,3
"76",2.2,1,5,3,3,4,1,1,4,3,2,2
"76",2.3,1,1,2,4,1,1,3,3,4,4,3
"76",2.4,1,30,3,5,1,1,1,4,5,1,2
"76",2.5,1,1,5,6,1,1,1,6,6,1,1
"76",3.1,3,1,4,4,5,0,1,3,4,3,4
"76",3.2,2,20,3,4,3,1,4,2,3,3,5
"76",3.3,1,30,4,3,3,0,3,3,3,3,4
"76",3.4,1,5,2,3,3,0,2,3,3,5,5
"76",3.5,6,30,1,2,6,1,2,1,1,5,6
"76",4.1,1,1,1,4,2,1,1,4,5,2,2
"76",4.2,1,5,4,3,2,0,4,3,3,3,4
"76",4.3,1,5,3,4,2,1,2,4,4,2,4
"76",4.4,1,1,2,4,2,0,3,4,4,4,2
"76",4.5,1,1,3,4,2,0,1,4,3,2,2
"76",5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",5.2,1,30,3,4,2,1,1,4,4,1,4
"76",5.3,1,5,4,6,1,1,1,4,4,4,1
"76",5.4,1,5,2,4,1,0,1,5,6,1,2
"76",5.5,3,1,2,4,3,0,1,5,4,1,2
"76",6.1,2,20,2,3,3,1,1,2,2,7,5
"76",6.2,2,5,2,3,4,1,1,3,5,5,3
"76",6.3,1,1,3,3,2,1,1,4,5,2,3
"76",6.4,3,5,2,3,4,1,1,3,4,4,4
"76",6.5,2,2,3,5,3,0,1,3,5,2,3
"76",7.1,1,3,4,4,2,1,1,3,5,2,3
"76",7.2,1,2,3,3,3,1,2,2,3,3,3
"76",7.3,4,1,4,4,5,0,1,3,3,3,5
"76",7.4,5,1,2,1,5,1,1,1,2,6,5
"76",7.5,2,1,2,4,3,1,2,4,3,3,3
"76",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",8.2,1,30,4,4,2,0,2,5,5,2,3
"76",8.3,1,5,3,4,1,1,1,4,5,1,2
"76",8.4,1,5,4,5,1,1,1,5,5,2,2
"76",8.5,2,5,4,5,2,0,1,5,4,1,3
"76",9.1,3,1,3,3,2,1,1,3,3,5,2
"76",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",9.3,6,1,1,1,7,1,1,1,1,6,5
"76",9.4,3,1,2,4,2,0,1,3,4,3,4
"76",9.5,1,5,2,3,1,0,1,4,5,5,3
"76",10.1,1,2,3,4,2,0,2,4,4,3,4
"76",10.2,1,1,4,4,2,0,3,5,3,1,3
"76",10.3,1,2,4,3,2,1,2,4,4,1,2
"76",10.4,2,1,2,4,3,1,3,4,3,3,3
"76",10.5,1,5,3,5,1,1,3,4,5,2,1
"76",11.1,5,30,2,1,5,0,5,3,3,7,7
"76",11.2,3,1,3,4,2,1,3,3,4,4,5
"76",11.3,1,30,3,3,4,0,3,3,4,6,6
"76",11.4,4,1,3,3,4,1,3,3,4,4,5
"76",11.5,5,30,3,3,5,1,3,4,3,5,5
"76",12.1,1,30,3,3,1,1,3,3,4,5,5
"76",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",12.3,2,5,2,3,5,1,1,4,4,4,5
"76",12.4,1,1,4,5,2,0,1,5,5,2,3
"76",12.5,1,1,5,5,2,0,1,4,5,2,2
"76",13.1,1,5,4,4,2,0,1,4,5,2,2
"76",13.2,1,1,5,4,1,0,2,5,4,2,2
"76",13.3,1,1,3,4,1,0,1,4,4,1,3
"76",13.4,1,5,3,4,1,0,1,3,5,2,2
"76",13.5,6,5,1,2,3,0,1,3,3,5,2
"76",14.1,2,1,3,4,2,0,2,2,5,5,3
"76",14.2,1,5,4,4,1,0,1,5,4,1,2
"76",14.3,1,5,3,4,1,0,2,2,3,1,3
"76",14.4,2,5,3,3,3,0,1,2,4,3,4
"76",14.5,1,1,3,4,1,1,1,4,5,3,3
"77",1.1,3,1,2,2,3,1,1,7,1,1,4
"77",1.2,1,30,5,5,1,0,1,5,4,1,2
"77",1.3,1,1,4,5,1,0,1,5,5,1,2
"77",1.4,1,240,5,5,1,1,1,6,6,1,1
"77",1.5,1,7,5,4,1,0,1,4,5,1,1
"77",2.1,1,1,7,6,1,1,1,7,7,1,1
"77",2.2,1,30,4,6,1,0,1,6,7,1,1
"77",2.3,1,45,1,1,1,0,1,1,2,1,4
"77",2.4,1,60,1,1,1,0,1,1,1,1,1
"77",2.5,1,1,1,4,1,0,1,3,3,1,1
"77",3.1,1,20,3,5,1,1,1,3,7,1,1
"77",3.2,1,5,5,6,1,0,1,6,6,2,2
"77",3.3,1,1,4,7,1,0,1,7,7,1,1
"77",3.4,1,1,6,7,1,0,1,7,7,1,1
"77",3.5,1,5,3,1,1,0,1,3,5,3,2
"77",4.1,1,5,2,5,1,1,1,4,4,1,1
"77",4.2,1,1,3,2,1,0,1,3,2,1,1
"77",4.3,1,20,4,4,1,0,1,4,7,1,1
"77",4.4,2,2,1,3,1,1,1,1,1,2,2
"77",4.5,1,1,2,5,1,1,1,2,4,1,1
"77",5.1,2,7,2,2,1,0,1,1,3,4,6
"77",5.2,1,20,4,1,1,0,1,2,1,2,2
"77",5.3,1,60,1,2,1,1,1,1,2,3,1
"77",5.4,1,30,1,1,2,1,1,1,1,5,4
"77",5.5,1,45,1,2,2,1,1,1,4,3,3
"77",6.1,1,2,1,4,1,0,1,1,3,2,2
"77",6.2,1,1,3,5,1,0,1,5,6,1,1
"77",6.3,1,30,5,7,1,0,1,6,7,1,1
"77",6.4,1,1,4,5,1,0,1,4,5,1,1
"77",6.5,1,20,1,2,1,1,1,1,1,2,1
"77",7.1,1,1,1,1,1,1,1,1,4,2,2
"77",7.2,1,1,1,3,1,1,1,3,3,1,2
"77",7.3,1,1,5,6,1,0,1,6,7,1,1
"77",7.4,1,25,5,4,1,0,2,5,5,1,1
"77",7.5,1,2,6,6,1,0,1,6,6,1,1
"77",8.1,1,5,1,4,3,0,1,1,1,2,3
"77",8.2,1,5,3,1,1,0,1,1,2,1,1
"77",8.3,1,60,1,5,1,0,1,1,3,1,1
"77",8.4,1,20,3,5,1,0,1,5,3,1,1
"77",8.5,2,20,3,1,2,0,1,1,1,2,3
"77",9.1,1,5,6,7,1,0,1,7,7,1,1
"77",9.2,1,30,7,7,1,1,1,7,7,1,1
"77",9.3,1,1,7,7,1,0,1,7,7,1,1
"77",9.4,1,20,5,5,1,0,1,7,6,1,1
"77",9.5,1,5,6,5,1,0,1,5,5,2,1
"77",10.1,1,2,5,5,1,0,1,5,5,1,1
"77",10.2,1,1,5,7,1,1,1,5,7,1,1
"77",10.3,1,1,5,5,1,0,1,7,5,1,1
"77",10.4,1,1,5,5,1,1,1,5,5,1,1
"77",10.5,1,1,4,6,1,0,1,6,7,1,1
"77",11.1,1,1,6,7,1,0,1,7,7,1,1
"77",11.2,1,25,6,5,1,1,2,5,3,1,2
"77",11.3,1,30,6,7,1,0,1,7,7,1,1
"77",11.4,1,60,1,7,1,0,1,7,7,1,1
"77",11.5,1,20,4,7,1,1,1,7,7,1,1
"77",12.1,1,1,5,5,1,0,1,5,5,1,1
"77",12.2,1,5,5,4,2,0,3,1,1,1,4
"77",12.3,1,5,5,6,1,1,1,5,6,1,1
"77",12.4,1,30,5,6,1,0,1,7,6,1,1
"77",12.5,1,5,3,6,1,1,1,6,7,1,1
"77",13.1,1,1,5,2,1,0,5,3,2,1,6
"77",13.2,1,1,5,4,2,0,3,2,1,1,5
"77",13.3,1,1,5,7,1,0,1,5,7,1,1
"77",13.4,1,1,7,7,1,0,1,7,7,1,1
"77",13.5,1,60,7,7,1,1,1,7,7,1,1
"77",14.1,1,1,5,6,1,1,1,5,5,1,1
"77",14.2,1,5,7,7,1,0,1,7,7,1,1
"77",14.3,1,1,5,5,1,0,1,5,5,1,1
"77",14.4,1,5,4,5,3,0,1,5,4,1,1
"77",14.5,1,20,6,5,1,0,1,5,6,1,1
"78",1.1,2,30,4,6,3,0,1,3,2,1,3
"78",1.2,2,60,2,3,2,1,1,4,5,2,1
"78",1.3,1,60,2,2,1,0,1,3,4,1,3
"78",1.4,3,90,1,2,2,1,3,2,3,3,3
"78",1.5,1,90,1,2,2,0,1,2,4,3,1
"78",2.1,1,60,4,3,2,1,2,4,5,2,3
"78",2.2,4,30,2,2,1,1,3,2,2,4,5
"78",2.3,1,90,2,5,2,0,2,5,5,1,1
"78",2.4,1,1,1,3,2,1,1,2,5,2,1
"78",2.5,5,30,1,1,3,1,6,1,4,6,6
"78",3.1,4,60,1,2,5,0,3,2,4,3,5
"78",3.2,1,60,2,3,1,0,1,3,4,2,2
"78",3.3,5,20,3,3,5,0,2,3,5,3,5
"78",3.4,5,30,1,2,5,0,1,3,3,2,5
"78",3.5,2,45,1,2,1,0,1,3,4,6,3
"78",4.1,4,90,2,2,5,0,1,3,4,6,5
"78",4.2,2,1,2,1,3,0,1,3,4,4,2
"78",4.3,1,90,1,1,2,0,2,1,4,4,1
"78",4.4,1,60,2,2,2,0,3,2,4,5,3
"78",4.5,2,30,4,5,2,0,1,4,6,2,2
"78",5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",6.1,2,1,1,2,3,1,5,2,2,4,4
"78",6.2,3,60,2,2,1,0,1,1,4,5,2
"78",6.3,2,30,2,4,2,0,4,5,5,3,5
"78",6.4,2,90,3,4,1,0,2,4,4,2,3
"78",6.5,2,60,1,3,3,1,4,3,2,1,3
"78",7.1,2,60,1,2,2,1,3,3,2,3,3
"78",7.2,1,60,1,4,1,1,1,1,5,4,2
"78",7.3,2,60,3,3,4,0,2,3,4,1,2
"78",7.4,1,1,2,2,2,1,4,3,3,3,3
"78",7.5,4,60,1,2,4,0,4,2,3,4,5
"78",8.1,3,90,1,1,1,0,1,1,3,3,4
"78",8.2,1,90,2,1,2,0,1,3,4,4,2
"78",8.3,3,30,1,1,4,0,3,1,2,3,4
"78",8.4,2,60,4,3,4,0,1,3,2,1,3
"78",8.5,1,60,3,2,1,0,2,3,3,2,1
"78",9.1,3,60,1,1,2,0,3,1,3,4,2
"78",9.2,2,90,1,2,3,0,2,3,4,5,3
"78",9.3,1,1,1,1,3,0,3,2,4,5,2
"78",9.4,3,60,1,2,3,0,2,1,4,4,1
"78",9.5,2,1,1,2,1,0,1,2,5,4,2
"78",10.1,2,60,1,3,3,0,3,4,5,2,2
"78",10.2,3,30,1,2,4,0,4,2,4,5,3
"78",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",10.4,2,1,1,3,4,0,3,3,5,4,1
"78",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",11.1,2,60,1,2,3,0,3,1,3,5,4
"78",11.2,1,60,3,3,1,0,1,4,4,4,3
"78",11.3,1,60,1,3,2,0,1,3,5,3,2
"78",11.4,3,1,1,3,1,0,1,3,5,2,2
"78",11.5,2,60,2,4,2,0,1,3,5,2,1
"78",12.1,2,1,1,4,1,0,3,4,4,3,3
"78",12.2,1,60,1,2,3,0,1,1,4,4,2
"78",12.3,1,60,1,2,3,0,1,3,6,4,2
"78",12.4,2,60,2,2,2,0,1,3,4,4,1
"78",12.5,1,90,1,1,1,0,2,2,5,4,2
"78",13.1,4,60,3,2,4,0,3,2,2,5,4
"78",13.2,2,1,3,1,3,0,2,2,4,4,1
"78",13.3,1,1,1,1,3,0,2,2,4,4,2
"78",13.4,2,60,1,1,2,0,1,2,5,3,1
"78",13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",14.1,2,30,1,2,1,0,2,4,5,3,1
"78",14.2,3,60,1,2,4,0,3,2,2,3,4
"78",14.3,2,90,1,2,1,0,1,2,4,4,1
"78",14.4,2,1,1,2,3,0,1,3,5,3,1
"78",14.5,1,1,1,3,3,0,2,1,5,2,2
"79",1.1,1,60,4,3,2,1,4,3,5,5,3
"79",1.2,1,5,3,3,2,0,1,3,5,2,1
"79",1.3,1,20,3,4,4,1,3,3,2,1,4
"79",1.4,1,5,3,3,3,1,1,3,3,2,4
"79",1.5,1,1,2,4,1,1,1,4,6,2,2
"79",2.1,1,60,3,3,1,1,1,3,4,2,4
"79",2.2,1,2,3,3,2,0,1,3,3,1,4
"79",2.3,2,1,3,3,2,0,1,3,4,2,3
"79",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2.5,1,1,3,3,4,1,1,3,4,2,2
"79",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",3.2,2,20,2,2,5,1,1,2,3,3,3
"79",3.3,1,30,3,3,3,0,1,4,2,1,1
"79",3.4,1,30,3,3,2,0,1,4,4,2,2
"79",3.5,1,2,4,3,1,1,1,3,4,2,3
"79",4.1,2,60,2,3,3,1,2,3,4,1,3
"79",4.2,3,5,1,2,3,1,2,2,2,1,5
"79",4.3,1,30,3,3,6,0,1,3,1,1,6
"79",4.4,1,1,2,2,2,1,1,4,4,1,3
"79",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",5.1,1,1,4,3,1,1,1,4,3,1,2
"79",5.2,1,5,2,3,3,0,1,3,3,1,4
"79",5.3,1,1,2,2,4,0,2,3,1,1,3
"79",5.4,1,45,2,3,2,0,1,2,1,1,3
"79",5.5,1,5,2,2,3,1,1,2,2,1,3
"79",6.1,1,5,3,3,2,1,1,3,4,1,2
"79",6.2,1,20,4,4,2,1,1,3,4,1,2
"79",6.3,1,60,4,4,1,0,1,5,6,1,1
"79",6.4,1,1,3,4,1,1,1,3,2,1,1
"79",6.5,1,5,3,4,1,0,1,3,4,1,1
"79",7.1,1,1,3,3,1,0,1,2,4,1,1
"79",7.2,4,1,4,3,4,1,1,4,2,3,5
"79",7.3,1,20,2,3,1,0,1,2,4,1,2
"79",7.4,1,1,3,3,1,1,1,2,6,2,1
"79",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",8.1,1,60,3,3,1,0,1,3,4,1,2
"79",8.2,1,1,2,3,1,1,1,2,4,4,2
"79",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",8.4,1,5,2,3,4,1,1,3,3,1,2
"79",8.5,4,25,2,2,4,0,1,1,1,5,2
"79",9.1,2,1,2,2,3,1,1,1,2,3,3
"79",9.2,1,1,3,2,1,0,1,3,3,1,2
"79",9.3,1,50,4,4,1,0,1,3,4,1,1
"79",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",9.5,1,1,2,2,1,0,1,2,4,1,1
"79",10.1,1,60,3,2,2,1,1,2,3,1,2
"79",10.2,1,5,3,3,2,0,1,3,3,1,2
"79",10.3,1,30,4,4,1,0,1,3,4,1,1
"79",10.4,1,25,3,3,1,0,1,3,4,1,1
"79",10.5,1,20,3,3,1,0,1,3,3,1,1
"79",11.1,1,60,4,3,1,0,1,4,3,1,2
"79",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",11.4,1,1,4,4,1,0,1,4,4,1,1
"79",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",12.1,1,1,4,3,1,0,1,3,4,1,2
"79",12.2,1,20,3,4,1,0,1,3,4,1,1
"79",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",12.4,1,20,2,3,1,0,1,2,4,1,1
"79",12.5,1,1,3,3,1,1,1,3,4,1,1
"79",13.1,1,25,2,3,1,1,1,3,3,1,2
"79",13.2,2,1,3,3,3,1,1,3,3,2,3
"79",13.3,1,30,4,4,1,0,1,3,4,1,1
"79",13.4,1,20,2,3,2,0,1,3,5,1,1
"79",13.5,1,1,2,3,2,0,1,1,3,1,2
"79",14.1,2,60,2,2,4,1,3,2,2,1,3
"79",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",14.4,1,1,2,3,3,0,1,2,2,1,3
"79",14.5,1,25,2,2,1,0,1,3,2,1,2
"8",1.1,1,1,4,3,2,1,5,6,5,3,3
"8",1.2,3,80,2,1,5,1,6,2,2,5,6
"8",1.3,4,250,1,2,5,0,5,2,3,4,5
"8",1.4,4,380,2,2,5,1,5,2,2,4,6
"8",1.5,3,35,2,1,5,1,4,2,3,5,6
"8",2.1,2,45,1,2,2,0,4,2,5,4,4
"8",2.2,5,1,1,2,4,1,5,2,2,5,5
"8",2.3,5,1,2,2,5,0,4,2,2,5,5
"8",2.4,5,1,2,2,4,0,4,2,2,4,5
"8",2.5,2,1,2,2,4,0,4,2,4,3,4
"8",3.1,3,25,2,2,2,0,4,2,4,4,2
"8",3.2,4,1,2,2,5,1,5,2,5,4,4
"8",3.3,4,250,2,2,4,1,5,2,2,3,5
"8",3.4,4,1,2,2,4,1,3,2,3,4,4
"8",3.5,3,40,3,2,5,0,2,4,2,4,5
"8",4.1,5,55,1,2,6,1,3,2,2,5,6
"8",4.2,4,95,1,1,6,1,4,1,2,5,5
"8",4.3,2,1,1,2,4,0,3,2,3,3,5
"8",4.4,4,45,5,6,4,0,3,6,4,2,4
"8",4.5,5,95,1,3,6,0,2,4,2,5,6
"8",5.1,2,1,2,3,2,0,3,4,4,3,5
"8",5.2,2,1,2,5,2,0,4,4,3,2,5
"8",5.3,4,90,2,2,3,0,6,2,2,4,6
"8",5.4,2,90,4,5,2,0,4,4,5,3,5
"8",5.5,2,50,1,2,4,1,3,2,2,1,5
"8",6.1,2,40,1,1,2,1,4,2,3,5,5
"8",6.2,3,1,2,5,5,0,5,2,4,5,5
"8",6.3,1,90,4,5,2,0,1,6,5,1,2
"8",6.4,2,55,2,1,5,0,3,2,2,4,5
"8",6.5,4,1,2,1,4,1,2,1,3,4,5
"8",7.1,5,85,1,1,6,0,6,1,1,5,7
"8",7.2,3,1,1,1,5,1,6,4,1,3,7
"8",7.3,1,90,1,5,3,0,5,5,5,2,5
"8",7.4,3,50,1,1,5,0,5,3,2,3,7
"8",7.5,2,1,1,2,2,0,5,5,3,4,5
"8",8.1,4,1,1,1,6,1,4,1,1,3,6
"8",8.2,5,80,3,1,5,0,4,2,2,3,5
"8",8.3,2,45,4,5,2,0,4,7,4,2,4
"8",8.4,1,1,2,4,2,0,2,4,4,2,3
"8",8.5,2,90,2,5,2,0,3,4,4,3,5
"8",9.1,2,50,1,1,4,1,5,1,2,4,4
"8",9.2,3,7,1,1,5,0,5,1,1,2,7
"8",9.3,2,90,1,1,5,0,5,4,1,4,6
"8",9.4,1,210,2,5,3,1,2,2,3,1,4
"8",9.5,1,7,1,2,3,0,5,2,3,3,5
"8",10.1,5,50,2,1,5,1,2,1,3,2,4
"8",10.2,7,45,1,1,6,1,3,1,1,6,7
"8",10.3,2,40,5,5,1,0,1,5,6,1,3
"8",10.4,2,80,4,2,4,0,2,4,4,2,4
"8",10.5,2,60,2,3,5,0,2,2,3,2,4
"8",11.1,4,80,1,1,5,1,5,2,3,2,5
"8",11.2,3,1,1,1,3,1,5,1,2,3,5
"8",11.3,3,60,1,1,4,1,6,1,2,3,6
"8",11.4,3,50,1,1,3,0,2,1,1,1,5
"8",11.5,1,7,4,5,2,0,1,4,4,1,4
"8",12.1,3,1,1,1,4,1,5,1,1,3,6
"8",12.2,3,45,1,1,5,1,3,1,1,2,5
"8",12.3,1,45,5,4,2,0,2,4,5,2,3
"8",12.4,1,25,1,1,2,1,3,1,2,2,6
"8",12.5,1,60,1,1,2,0,1,2,3,1,2
"8",13.1,2,7,1,1,3,1,2,1,2,3,4
"8",13.2,3,1,2,1,2,1,4,1,1,2,5
"8",13.3,3,7,1,1,4,1,3,1,3,3,6
"8",13.4,1,45,2,4,2,0,2,4,4,2,4
"8",13.5,1,85,1,1,3,0,1,1,4,1,4
"8",14.1,1,60,1,1,2,1,2,1,3,1,4
"8",14.2,2,80,1,1,5,0,5,1,1,2,6
"8",14.3,1,50,1,1,4,0,1,1,3,5,4
"8",14.4,4,80,1,1,6,0,5,3,2,1,5
"8",14.5,1,80,1,1,2,0,2,1,3,2,4
"80",1.1,1,50,4,4,1,0,1,4,6,1,1
"80",1.2,1,5,6,6,1,0,3,5,5,1,1
"80",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1.4,1,3,4,4,3,0,2,3,4,1,2
"80",1.5,3,49,4,4,3,0,1,4,4,1,4
"80",2.1,1,5,6,5,2,1,2,6,5,1,2
"80",2.2,1,25,5,6,1,0,4,6,3,1,3
"80",2.3,1,1,6,5,1,1,1,6,5,1,2
"80",2.4,1,3,6,6,1,1,1,5,5,1,1
"80",2.5,1,8,5,6,2,1,2,5,4,1,2
"80",3.1,1,1,3,5,1,1,1,4,7,1,1
"80",3.2,1,1,4,6,1,0,1,5,6,1,1
"80",3.3,1,5,3,5,1,0,1,3,5,1,1
"80",3.4,1,5,4,4,2,1,2,4,4,1,2
"80",3.5,1,5,4,4,1,0,1,4,5,1,1
"80",4.1,1,20,3,4,1,0,1,3,5,1,1
"80",4.2,7,1,4,2,6,0,3,1,1,1,7
"80",4.3,5,5,3,3,5,1,1,3,3,1,5
"80",4.4,1,25,4,4,1,0,1,4,5,1,2
"80",4.5,1,5,4,4,1,1,1,4,5,1,1
"80",5.1,1,1,5,6,1,1,1,5,6,1,1
"80",5.2,1,25,6,6,1,1,1,5,7,1,1
"80",5.3,1,8,4,5,1,1,1,4,4,1,1
"80",5.4,1,25,7,5,1,1,1,4,5,1,1
"80",5.5,1,1,4,4,2,1,1,5,4,1,2
"80",6.1,1,1,6,6,1,1,1,4,5,1,1
"80",6.2,1,5,3,4,2,0,1,3,5,2,1
"80",6.3,1,20,3,4,1,1,1,4,4,1,1
"80",6.4,1,1,5,5,1,1,1,5,5,1,1
"80",6.5,1,7,6,6,1,1,1,5,4,1,1
"80",7.1,1,1,5,5,2,0,2,5,4,1,1
"80",7.2,4,5,5,3,4,1,3,1,3,4,5
"80",7.3,1,1,5,5,1,0,1,4,7,1,1
"80",7.4,1,1,5,5,1,0,1,6,4,1,1
"80",7.5,1,25,6,6,1,0,1,5,5,1,2
"80",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",8.2,1,1,7,6,2,0,3,7,4,1,3
"80",8.3,1,1,4,5,2,1,1,5,5,1,1
"80",8.4,1,60,4,4,1,1,1,2,5,3,1
"80",8.5,1,50,2,3,1,1,1,3,4,5,2
"80",9.1,1,20,5,5,1,1,1,4,6,1,1
"80",9.2,1,30,6,5,1,1,1,6,6,1,1
"80",9.3,4,5,3,3,6,0,2,3,3,3,4
"80",9.4,1,1,6,6,2,1,1,5,5,1,1
"80",9.5,1,20,6,6,1,0,1,6,5,1,1
"80",10.1,1,30,5,5,1,1,2,5,7,1,1
"80",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",10.3,1,45,6,6,1,1,2,5,5,1,2
"80",10.4,1,20,4,6,1,1,1,4,4,1,1
"80",10.5,1,1,5,6,1,1,1,5,5,1,1
"80",11.1,1,25,3,4,1,1,1,3,5,1,1
"80",11.2,1,30,5,5,1,1,1,5,7,2,1
"80",11.3,1,30,5,5,2,1,1,5,6,1,2
"80",11.4,1,20,6,6,1,1,1,6,5,1,1
"80",11.5,1,1,6,6,1,1,1,6,6,1,1
"80",12.1,1,20,6,6,2,1,1,6,3,1,2
